#Data processed by www.woodfortrees.org
#Please check original source for first-hand data and information:
#
#----------------------------------------------------
#Data from Hadley Centre
#http://www.metoffice.gov.uk/hadobs/hadcrut4/data/download.html
#For terms and conditions of use, please see
#http://www.metoffice.gov.uk/hadobs/hadcrut4/terms_and_conditions.html
#----------------------------------------------------
#
#File: hadcrut4_monthly_ns_avg.txt
#
#Time series (hadcrut4) from 1850 to 2019.42
#Averaged with 12-sample running mean
1899.08	-0.380583
1899.17	-0.367333
1899.25	-0.351
1899.33	-0.320333
1899.42	-0.280583
1899.5	-0.28925
1899.58	-0.294083
1899.67	-0.26725
1899.75	-0.245667
1899.83	-0.238167
1899.92	-0.234583
1900	-0.217083
1900.08	-0.21
1900.17	-0.213167
1900.25	-0.221
1900.33	-0.210167
1900.42	-0.234417
1900.5	-0.203167
1900.58	-0.195667
1900.67	-0.204
1900.75	-0.199917
1900.83	-0.19375
1900.92	-0.187333
1901	-0.1845
1901.08	-0.184333
1901.17	-0.18525
1901.25	-0.194667
1901.33	-0.214667
1901.42	-0.229583
1901.5	-0.259
1901.58	-0.263667
1901.67	-0.262667
1901.75	-0.276167
1901.83	-0.298167
1901.92	-0.31525
1902	-0.338417
1902.08	-0.355333
1902.17	-0.369667
1902.25	-0.371167
1902.33	-0.386083
1902.42	-0.394083
1902.5	-0.40225
1902.58	-0.405333
1902.67	-0.39875
1902.75	-0.395417
1902.83	-0.39725
1902.92	-0.402417
1903	-0.411833
1903.08	-0.419667
1903.17	-0.437917
1903.25	-0.451
1903.33	-0.465667
1903.42	-0.473667
1903.5	-0.480167
1903.58	-0.511417
1903.67	-0.5455
1903.75	-0.57075
1903.83	-0.577417
1903.92	-0.58275
1904	-0.5815
1904.08	-0.584583
1904.17	-0.575417
1904.25	-0.572083
1904.33	-0.557083
1904.42	-0.5365
1904.5	-0.520083
1904.58	-0.50475
1904.67	-0.514167
1904.75	-0.497583
1904.83	-0.49775
1904.92	-0.4825
1905	-0.465167
1905.08	-0.446417
1905.17	-0.43175
1905.25	-0.418
1905.33	-0.408833
1905.42	-0.39475
1905.5	-0.377417
1905.58	-0.345333
1905.67	-0.3055
1905.75	-0.290667
1905.83	-0.254
1905.92	-0.25275
1906	-0.2505
1906.08	-0.252
1906.17	-0.2535
1906.25	-0.2595
1906.33	-0.2585
1906.42	-0.275917
1906.5	-0.282917
1906.58	-0.312583
1906.67	-0.3365
1906.75	-0.341
1906.83	-0.373667
1906.92	-0.3925
1907	-0.41225
1907.08	-0.4195
1907.17	-0.430583
1907.25	-0.43225
1907.33	-0.432917
1907.42	-0.44575
1907.5	-0.465917
1907.58	-0.464333
1907.67	-0.456083
1907.75	-0.480917
1907.83	-0.4845
1907.92	-0.47775
1908	-0.473417
1908.08	-0.479
1908.17	-0.485667
1908.25	-0.48975
1908.33	-0.508083
1908.42	-0.509333
1908.5	-0.512917
1908.58	-0.526833
1908.67	-0.536667
1908.75	-0.541167
1908.83	-0.545667
1908.92	-0.555
1909	-0.558333
1909.08	-0.567
1909.17	-0.549083
1909.25	-0.544417
1909.33	-0.53625
1909.42	-0.521583
1909.5	-0.5235
1909.58	-0.504583
1909.67	-0.503167
1909.75	-0.48625
1909.83	-0.473417
1909.92	-0.463417
1910	-0.460917
1910.08	-0.452
1910.17	-0.461917
1910.25	-0.4655
1910.33	-0.465583
1910.42	-0.484917
1910.5	-0.491167
1910.58	-0.508
1910.67	-0.527917
1910.75	-0.54575
1910.83	-0.568
1910.92	-0.579167
1911	-0.58625
1911.08	-0.589917
1911.17	-0.59525
